listing_id,source,locality,locality_norm,bhk,area_sqft,rent_monthly,deposit,property_type,furnishing,floor_num,total_floors,first_seen_at,source_url,predicted_rent,value_score,is_deal,lat,lon,dist_nearest_metro_km,nearest_metro_station,dist_orr_km,dist_whitefield_km,dist_ecity_km,dist_manyata_km,rent_per_sqft,save_pct,deposit_to_rent,bhk_int,floor_ratio,source_bucket
672,nobroker,outside_coverage,outside_coverage,2.0,1000.0,30000.0,200000.0,independent_house,full,1.0,4.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-623-16th-cross-rd-kr-layout-6th-phase-j--p--nagar-bangalore-for-rs-30000/8aa9b164a01e16c001a01f6be5197b33/detail,30138.611328125,0.004599127896634359,0.0,,,,,,,,,30.0,0.5,6.67,2,0.25,nobroker
673,nobroker,JP Nagar,jp_nagar,1.0,1200.0,1.0,180000.0,apartment,semi,1.0,8.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-jp-nagar-1st-phase-bangalore-for-rs-25000/8aa9ab419afda105019afde2afdf1a6b/detail?nbFr=carousel_twentyFourHours_rent,,,,12.9081,77.5831,0.0,JP Nagar,0.0,18.748,10.898,15.726,0.0008333333333333334,,180000.0,1,0.12,nobroker
675,nobroker,JP Nagar,jp_nagar,3.0,1200.0,55000.0,500000.0,independent_house,full,1.0,8.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-j--p--nagar-bangalore-for-rs-55000/8aa9bc1ba071582901a071b921604ba2/detail,50852.28515625,-0.08156398146131738,0.0,12.9081,77.5831,0.0,JP Nagar,0.0,18.748,10.898,15.726,45.833333333333336,-8.2,9.09,3,0.12,nobroker
676,nobroker,JP Nagar,jp_nagar,3.0,2000.0,49000.0,500000.0,independent_house,semi,1.0,4.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-j--p--nagar-bangalore-for-rs-49000/8aa9a0d29fdb2d03019fdb3411850231/detail,49569.5234375,0.011489386986301909,0.0,12.9081,77.5831,0.0,JP Nagar,0.0,18.748,10.898,15.726,24.5,1.1,10.2,3,0.25,nobroker
677,nobroker,BTM Layout,btm_layout,1.0,600.0,15000.0,50000.0,apartment,semi,,,2026-09-06T06:38:56Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-btm-layout-2nd-stage-bangalore-for-rs-18000/8aa99c9ea06a7ab801a06a9a075c0b09/detail,15600.0185546875,0.03846268211695211,0.0,12.9166,77.6101,1.528,Jayadeva,1.341,15.723,9.619,14.29,25.0,3.8,3.33,1,,nobroker
678,nobroker,JP Nagar,jp_nagar,2.0,1200.0,16000.0,100000.0,independent_house,semi,1.0,12.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-j--p--nagar-bangalore-for-rs-16000/8a9f85828595fc4b0185960429a101f2/detail,19316.892578125,0.17170942814483234,1.0,12.9081,77.5831,0.0,JP Nagar,0.0,18.748,10.898,15.726,13.333333333333334,17.2,6.25,2,0.08,nobroker
679,nobroker,outside_coverage,outside_coverage,2.0,900.0,25000.0,75000.0,independent_house,unfurnished,1.0,6.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-j--p--nagar-bangalore-for-rs-25000/8a9f9a828563219f018563b524844d13/detail,23057.421875,-0.08424958070035746,0.0,,,,,,,,,27.77777777777778,-8.4,3.0,2,0.17,nobroker
680,nobroker,Jayanagar,jayanagar,3.0,1200.0,34000.0,340000.0,independent_house,semi,1.0,7.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-jayanagar-9th-block-bangalore-for-rs-34000/8a9fa7839415ba3b019415c6323901d8/detail,33956.62890625,-0.0012772496901780844,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,28.333333333333332,-0.1,10.0,3,0.14,nobroker
681,nobroker,outside_coverage,outside_coverage,2.0,400.0,14000.0,50000.0,apartment,unfurnished,1.0,4.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-j--p--nagar-bangalore-for-rs-14000/ff80818150b545ca0150b8a092992b7e/detail,13996.841796875,-0.00022563683799763424,0.0,,,,,,,,,35.0,-0.0,3.57,2,0.25,nobroker
682,nobroker,JP Nagar,jp_nagar,3.0,1200.0,1000000.0,1000000.0,independent_house,semi,,,2026-09-06T06:38:56Z,https://www.nobroker.in/property/3-bhk-apartment-for-lease-in-jp-nagar-phase-6-bangalore-for-rs-1000000/8a9fb983947e3c1f01947e7d14ac1a11/detail,,,,12.9081,77.5831,0.0,JP Nagar,0.0,18.748,10.898,15.726,833.3333333333334,,1.0,3,,nobroker
683,nobroker,Bommanahalli,bommanahalli,2.0,550.0,32000.0,50000.0,apartment,unfurnished,1.0,3.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-bommanahalli-bangalore-for-rs-32000/8a9ffe838a7cde36018a7e662b981a3a/detail?nbFr=carousel_premium,31656.041015625,-0.010865508551913565,0.0,12.8973,77.6212,3.474,Jayadeva,2.294,15.91,7.172,16.39,58.18181818181818,-1.1,1.56,2,0.33,nobroker
684,nobroker,HSR Layout,hsr_layout,1.0,500.0,1000000.0,1000000.0,apartment,unfurnished,,,2026-09-06T06:38:56Z,https://www.nobroker.in/sri-sai-royale-apartment-bommanahalli_bangalore-prjt-5ba009ad714b5681057614c4?nbFr=carousel_premium,,,,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,2000.0,,1.0,1,,nobroker
685,nobroker,Bommanahalli,bommanahalli,2.0,600.0,2.0,70000.0,apartment,semi,,,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-bannerghatta-road-bangalore-bangalore-for-rs-35000/8a9f8202a06fa12e01a07037aaae2345/detail?nbFr=carousel_twentyFourHours_rent,,,,12.8973,77.6212,3.474,Jayadeva,2.294,15.91,7.172,16.39,0.0033333333333333335,,35000.0,2,,nobroker
686,nobroker,outside_coverage,outside_coverage,2.0,800.0,40000.0,150000.0,apartment,semi,,,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-budigere--bangalore-for-rs-40000/8aa9b2fb9ae3e1a8019ae431b6752295/detail,31455.494140625,-0.27163794729073126,0.0,,,,,,,,,50.0,-27.2,3.75,2,,nobroker
687,nobroker,Hebbal,hebbal,2.0,750.0,2.0,100000.0,apartment,semi,1.0,2.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in--aaqil-building-kaveri-nagar-bangalore-for-rs-19000/8a9fad838b56730b018b571b107c63bf/detail?nbFr=carousel_twentyFourHours_rent,,,,13.0358,77.597,6.21,Yeshwanthpur,0.0,16.146,22.273,2.751,0.0026666666666666666,,50000.0,2,0.5,nobroker
689,nobroker,Yelahanka,yelahanka,3.0,400.0,60000.0,50000.0,apartment,full,1.0,2.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in--yelahanka-bangalore-for-rs-60000/8aa9881c9908ccf50199091ec799301c/detail?nbFr=carousel_premium,44536.796875,-0.34720061185361123,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,150.0,-34.7,0.83,3,0.5,nobroker
690,nobroker,Yelahanka,yelahanka,2.0,950.0,21000.0,200000.0,independent_house,full,,,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-499-bestara-colony-kamakshiamma-layout-yelahanka-bengaluru-karnataka-560064-india-bangalore-for-rs-21000/8aa9ad7ea05be33101a05c6088c558b7/detail,21000.58984375,2.8087008716831057e-05,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,22.105263157894736,0.0,9.52,2,,nobroker
691,nobroker,Yelahanka,yelahanka,2.0,800.0,2.0,40000.0,apartment,unfurnished,,,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-yelahanka-bangalore-for-rs-30000/8a9fe68288375478018837616bfe0373/detail?nbFr=carousel_twentyFourHours_rent,,,,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,0.0025,,20000.0,2,,nobroker
692,nobroker,Yelahanka,yelahanka,3.0,1380.0,60000.0,499998.0,apartment,full,,,2026-09-06T06:38:56Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in--yelahanka-bangalore-for-rs-60000/8aa9881c9908ccf50199091ec799301c/detail,60110.03125,0.001830497301563123,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,43.47826086956522,0.2,8.33,3,,nobroker
693,nobroker,Yelahanka,yelahanka,2.0,1070.0,32000.0,150000.0,apartment,unfurnished,1.0,5.0,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-yelahanka-bangalore-for-rs-32000/8aa9a6869e58e735019e5a33aaf33744/detail,32003.421875,0.00010692216017916053,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,29.906542056074766,0.0,4.69,2,0.2,nobroker
694,nobroker,Yelahanka,yelahanka,2.0,1000.0,17000.0,100000.0,independent_house,semi,,,2026-09-06T06:38:56Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-yelahanka-new-town-bangalore-for-rs-17000/8a9ff583897d2e7b01897da7aa266461/detail,18145.0546875,0.0631056068565514,0.0,13.1006,77.5963,10.022,Yeshwanthpur,7.206,19.886,29.231,6.754,17.0,6.3,5.88,2,,nobroker
695,nobroker,HSR Layout,hsr_layout,1.0,1100.0,16000.0,100000.0,apartment,semi,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/1-rk-apartment-for-rent-in-681-22nd-a-main-rd-garden-layout-sector-2-hsr-layout-bengaluru-karnataka-560102-india-bangalore-for-rs-16000/8aa9c426a08c8fed01a08cb68ba50e21/detail?nbFr=carousel_premium,16549.408203125,0.033198057379553676,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,14.545454545454545,3.3,6.25,1,,nobroker
698,nobroker,HSR Layout,hsr_layout,2.0,600.0,19000.0,60000.0,independent_house,unfurnished,1.0,8.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in--hsr-layout-bangalore-for-rs-19000/8a9faa8b7766ba570177674f09a8393a/detail,19001.458984375,7.678275527156786e-05,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,31.666666666666668,0.0,3.16,2,0.12,nobroker
699,nobroker,HSR Layout,hsr_layout,2.0,550.0,28000.0,59998.0,apartment,semi,1.0,4.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-hsr-layout-bangalore-for-rs-28000/ff8081815ae03cc6015ae5a48aba2abe/detail,35071.93359375,0.20164082413209905,1.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,50.90909090909091,20.2,2.14,2,0.25,nobroker
700,nobroker,HSR Layout,hsr_layout,3.0,2398.0,150000.0,900000.0,apartment,full,1.0,12.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-hsr-layout-bangalore-for-rs-150000/8a9fbd827cb59ead017cb61c94454c8e/detail,149996.234375,-2.510479690167222e-05,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,62.55212677231026,-0.0,6.0,3,0.08,nobroker
701,nobroker,HSR Layout,hsr_layout,2.0,1250.0,26000.0,80000.0,independent_house,unfurnished,1.0,10.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-hsr-layout--bangalore-for-rs-26000/8a9f9a827db99563017dbe2cdeae0d60/detail,27417.607421875,0.051704271640565146,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,20.8,5.2,3.08,2,0.1,nobroker
702,nobroker,HSR Layout,hsr_layout,2.0,1200.0,45000.0,150000.0,independent_house,semi,1.0,15.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-hsr-layout-bangalore-for-rs-45000/8a9f92438ecbf91c018ecc351c6f1f50/detail,39118.1484375,-0.1503611954409748,0.0,12.9081,77.6476,5.672,Jayadeva,2.941,12.943,7.126,15.466,37.5,-15.0,3.33,2,0.07,nobroker
704,nobroker,Koramangala,koramangala,3.0,2400.0,149998.0,800000.0,independent_house,semi,1.0,5.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-koramangala-bangalore-for-rs-149998/ff8081816c9e6a32016ca00453251653/detail,124804.484375,-0.20186386531834105,0.0,12.9352,77.6245,3.515,Jayanagar,1.937,13.393,10.73,12.183,62.49916666666667,-20.2,5.33,3,0.2,nobroker
706,nobroker,Koramangala,koramangala,2.0,1200.0,50000.0,150000.0,independent_house,semi,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in--koramangala-bangalore-for-rs-50000/8aa9a40aa079ed7301a07a4973572fb8/detail,49460.44140625,-0.01090889159921285,0.0,12.9352,77.6245,3.515,Jayanagar,1.937,13.393,10.73,12.183,41.666666666666664,-1.1,3.0,2,,nobroker
708,nobroker,Indiranagar,indiranagar,3.0,1200.0,125000.0,200000.0,apartment,semi,1.0,5.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-indiranagar-bangalore-for-rs-125000/8aa9b415a0707c7101a07090e70b0e5b/detail?nbFr=carousel_premium,113470.4140625,-0.10160874121028107,0.0,12.9784,77.6408,0.0,Indiranagar,6.498,10.432,14.96,7.687,104.16666666666667,-10.2,1.6,3,0.2,nobroker
709,nobroker,Indiranagar,indiranagar,2.0,1095.0,60000.0,350000.0,apartment,semi,1.0,4.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-indiranagar-bangalore-for-rs-60000/8a9f937c754f26ef01754f58c8821a5f/detail,57167.08203125,-0.04955505630323067,0.0,12.9784,77.6408,0.0,Indiranagar,6.498,10.432,14.96,7.687,54.794520547945204,-5.0,5.83,2,0.25,nobroker
711,nobroker,Indiranagar,indiranagar,2.0,1300.0,120000.0,300000.0,apartment,semi,1.0,7.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/1-rk-apartment-for-rent-in-c-v-raman-nagar-bangalore-for-rs-9000/8a9fc68281aa2e9d0181aa5400e21984/detail?nbFr=carousel_twentyFourHours_rent,72497.0625,-0.6552394795306361,0.0,12.9784,77.6408,0.0,Indiranagar,6.498,10.432,14.96,7.687,92.3076923076923,-65.5,2.5,2,0.14,nobroker
712,nobroker,Indiranagar,indiranagar,3.0,1400.0,9500.0,10000.0,apartment,full,1.0,5.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-indiranagar-bangalore-for-rs-9500/ff808181655c7e09016560c2848111ba/detail,,,,12.9784,77.6408,0.0,Indiranagar,6.498,10.432,14.96,7.687,6.785714285714286,,1.05,3,0.2,nobroker
714,nobroker,Indiranagar,indiranagar,3.0,1800.0,115000.0,700000.0,independent_house,semi,1.0,4.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-indiranagar-bangalore-for-rs-115000/8a9fac9398d56f640198d5c02fdd2a9f/detail,114956.546875,-0.0003779960879239832,0.0,12.9784,77.6408,0.0,Indiranagar,6.498,10.432,14.96,7.687,63.888888888888886,-0.0,6.09,3,0.25,nobroker
715,nobroker,Indiranagar,indiranagar,2.0,700.0,30000.0,200000.0,independent_house,semi,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-indiranagar-bangalore-for-rs-30000/8aa9ba08a08960e101a089a915a2223b/detail,29080.259765625,-0.031627648507535015,0.0,12.9784,77.6408,0.0,Indiranagar,6.498,10.432,14.96,7.687,42.857142857142854,-3.2,6.67,2,,nobroker
716,nobroker,Whitefield,whitefield,2.0,1650.0,35000.0,150000.0,apartment,semi,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-35000/8a9f91f17555964301755ef226cd778a/detail?nbFr=carousel_premium,34977.04296875,-0.0006563456856690488,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,21.21212121212121,-0.1,4.29,2,,nobroker
717,nobroker,Whitefield,whitefield,3.0,1345.0,52000.0,200000.0,apartment,semi,1.0,5.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-disha-courtyard-bangalore-for-rs-52000/8a9f82c2a07f13f301a07f7851be117d/detail,52050.171875,0.0009639137238679868,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,38.66171003717472,0.1,3.85,3,0.2,nobroker
718,nobroker,Whitefield,whitefield,3.0,1565.0,100000.0,200000.0,villa,full,1.0,14.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/4%2b-bhk-apartment-for-rent-in-ecc-road-bangalore-for-rs-100000/8a9f8c838c352e96018c3542cb4208cb/detail?nbFr=carousel_twentyFourHours_rent,96075.5234375,-0.040847829104496,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,63.89776357827476,-4.1,2.0,3,0.07,nobroker
719,nobroker,Whitefield,whitefield,2.0,1500.0,24000.0,100000.0,independent_house,semi,1.0,19.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-24000/8aa9c1dea09564a901a095dfd82367b0/detail,25033.009765625,0.041265903512869455,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,16.0,4.1,4.17,2,0.05,nobroker
720,nobroker,outside_coverage,outside_coverage,1.0,800.0,8500.0,75000.0,apartment,full,1.0,7.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-kithaganuru--bangalore-for-rs-8500/8aa9b2c09f4c72bc019f4ccdd61c22b4/detail,,,,,,,,,,,,10.625,,8.82,1,0.14,nobroker
721,nobroker,Whitefield,whitefield,2.0,1175.0,30000.0,100000.0,apartment,semi,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-30000/8aa9bcd5a07ac95101a07aeb2aa71647/detail,29475.34375,-0.017799834819568473,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,25.53191489361702,-1.8,3.33,2,,nobroker
722,nobroker,Whitefield,whitefield,2.0,1200.0,24000.0,220000.0,apartment,full,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-24000/ff80818151ed26410151ed57a74601f6/detail,23412.4140625,-0.02509719569846259,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,20.0,-2.5,9.17,2,,nobroker
723,nobroker,Whitefield,whitefield,4.0,2400.0,70000.0,250000.0,villa,semi,1.0,8.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/4-bhk-apartment-for-rent-in-whitefield-bangalore-for-rs-70000/8aa996689fc5aeef019fc602197b2ae0/detail,69997.3671875,-3.761302182905763e-05,0.0,12.9698,77.75,2.125,Kadugodi,5.823,2.257,16.932,16.297,29.166666666666668,-0.0,3.57,4,0.12,nobroker
724,nobroker,Bellandur,bellandur,3.0,2200.0,130000.0,650000.0,apartment,semi,1.0,8.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-130000/8aa9bb4ba093acf601a093eab8e41d09/detail,129939.484375,-0.0004657216033377076,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,59.09090909090909,-0.0,5.0,3,0.12,nobroker
725,nobroker,Bellandur,bellandur,3.0,1591.0,130000.0,500000.0,apartment,full,1.0,6.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-130000/ff8081816bc22754016bc57a83d217c3/detail,92439.8828125,-0.4063193942346821,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,81.70961659333753,-40.6,3.85,3,0.17,nobroker
726,nobroker,Bellandur,bellandur,3.0,1900.0,130000.0,500000.0,apartment,semi,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-130000/ff8081816bc22754016bc57a83d217c3/detail?nbFr=carousel_premium,119847.28125,-0.08471380113180499,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,68.42105263157895,-8.5,3.85,3,,nobroker
727,nobroker,Bellandur,bellandur,3.0,1885.0,90000.0,300000.0,apartment,semi,1.0,35.0,2026-09-13T06:57:19Z,https://www.nobroker.in/brindavan-sapthagiri-bellandur_bangalore-prjt-5ba009ad714b568105761f3e?nbFr=carousel_premium,89997.4375,-2.8473032912742654e-05,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,47.745358090185675,-0.0,3.33,3,0.03,nobroker
728,nobroker,Bellandur,bellandur,3.0,1315.0,55000.0,165000.0,apartment,semi,1.0,10.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-55000/8aa99de39903a83a0199040d6d0e3ee5/detail,54955.49609375,-0.0008098172050722577,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,41.82509505703422,-0.1,3.0,3,0.1,nobroker
729,nobroker,Bellandur,bellandur,2.0,1600.0,135000.0,200000.0,apartment,full,1.0,9.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/single-room-for-male-in-2-bhk-apartment-for-rent-in-ambalipura-bangalore-for-rs-10750/8a9fbc82801d3b6c01801d4554000287/detail?nbFr=carousel_twentyFourHours_rent,138409.984375,0.024636838089376455,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,84.375,2.5,1.48,2,0.11,nobroker
730,nobroker,outside_coverage,outside_coverage,2.0,1410.0,60000.0,150000.0,apartment,semi,1.0,14.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-g-m-reddys-royale-apartments-%26-40%3b-2-5bhk-%26-41%3b-bangalore-for-rs-60000/8a9fac8395bc3c890195bc41038200ad/detail,60040.9296875,0.000681696431301616,0.0,,,,,,,,,42.5531914893617,0.1,2.5,2,0.07,nobroker
731,nobroker,Bellandur,bellandur,2.0,1051.0,35000.0,100000.0,apartment,semi,1.0,7.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-devarabisanahalli-bangalore-for-rs-36000/8a9f8d8499e7405b0199e76c6f2d0e4c/detail,37675.921875,0.07102472193986627,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,33.30161750713606,7.1,2.86,2,0.14,nobroker
732,nobroker,Bellandur,bellandur,2.0,1250.0,34000.0,200000.0,apartment,semi,1.0,9.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-34000/8a9feb828493351c018493cf17fb7faf/detail,35487.859375,0.041925869894765946,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,27.2,4.2,5.88,2,0.11,nobroker
733,nobroker,Bellandur,bellandur,1.0,600.0,22000.0,66000.0,independent_house,unfurnished,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-bellandur-bangalore-for-rs-22000/8aa9a21da0851f1601a085948587551e/detail,21973.279296875,-0.001216054406990593,0.0,12.925,77.682,7.429,Indiranagar,4.143,8.973,9.183,14.875,36.666666666666664,-0.1,3.0,1,,nobroker
734,nobroker,outside_coverage,outside_coverage,1.0,350.0,8000.0,50000.0,independent_house,unfurnished,1.0,4.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-356-9th-cross-rd-bangalore-for-rs-8000/8a9fbf827fbc069e017fbc4347dd1f50/detail,7939.6298828125,-0.0076036437565166135,0.0,,,,,,,,,22.857142857142858,-0.8,6.25,1,0.25,nobroker
735,nobroker,Marathahalli,marathahalli,2.0,350.0,1.0,30000.0,independent_house,unfurnished,1.0,5.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/1-rk-apartment-for-rent-in-wpw4%2bf3f-shamanna-reddy-layout-kasavanahalli-village-marathahalli-bengaluru-karnataka-560037-india-bangalore-for-rs-10000/8a9fa18b96b072f20196b0c916721242/detail?nbFr=carousel_twentyFourHours_rent,,,,12.9591,77.6974,3.948,Hoodi,0.0,5.181,13.291,12.635,0.002857142857142857,,30000.0,2,0.2,nobroker
736,nobroker,outside_coverage,outside_coverage,2.0,750.0,18500.0,50000.0,independent_house,semi,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-3pjp%2bfr9-mandur-manduru-karnataka-560049-india-bangalore-for-rs-18500/8aa9af71a08feb3001a0900c78c0183c/detail,18513.841796875,0.000747645843951005,0.0,,,,,,,,,24.666666666666668,0.1,2.7,2,,nobroker
738,nobroker,Electronic City,electronic_city,2.0,600.0,13500.0,50000.0,apartment,unfurnished,1.0,5.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-electronics-city-phase-1-bangalore-for-rs-13500/8aa9a6af9f474c3e019f478616d5216b/detail,13499.4033203125,-4.420044896370926e-05,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,22.5,-0.0,3.7,2,0.2,nobroker
739,nobroker,Electronic City,electronic_city,3.0,1240.0,41000.0,100000.0,apartment,full,1.0,10.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-sri-balaji-classic-bangalore-for-rs-41000/8a9fa2839498d762019499459e171aad/detail,41209.84375,0.00509207827316744,0.0,12.8452,77.6602,7.697,Silk Institute,9.063,17.672,0.0,22.593,33.064516129032256,0.5,2.44,3,0.1,nobroker
740,nobroker,Jayanagar,jayanagar,4.0,2050.0,75000.0,300000.0,independent_house,semi,1.0,14.0,2026-09-13T06:57:19Z,https://www.nobroker.in/property/4-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-75000/8a9fb1827b0b781c017b0bdf952a2bf2/detail,75115.1171875,0.0015325435386414705,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,36.58536585365854,0.2,4.0,4,0.07,nobroker
741,nobroker,Jayanagar,jayanagar,2.0,1400.0,55000.0,550000.0,independent_house,semi,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-jayanagar-bangalore-for-rs-55000/8aa9b984a0843a3e01a084b3846c46bc/detail,53212.703125,-0.03358778581124749,0.0,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,39.285714285714285,-3.4,10.0,2,,nobroker
742,nobroker,Jayanagar,jayanagar,2.0,800.0,2.0,300000.0,apartment,semi,,,2026-09-13T06:57:19Z,https://www.nobroker.in/property/2-bhk-apartment-for-rent-in-btm-1st-stage-bangalore-for-rs-15000/ff8081816eaa8386016eab7faccd0454/detail?nbFr=carousel_twentyFourHours_rent,,,,12.925,77.5938,0.0,Jayanagar,2.208,16.893,11.425,13.625,0.0025,,150000.0,2,,nobroker
